t = 2016-06-25 17:30:33.320242, accel = (-0.1640625, 0.05078125, 0.8203125), gyro = (42, 41, 9), mag = (19.32, 153.64, -483.0), heading = -91, pitch = 12, roll = 0
t = 2016-06-25 17:30:33.337455, accel = (-0.1640625, 0.0546875, 0.81640625), gyro = (43, 47, 7), mag = (19.32, 153.64, -483.0), heading = -91, pitch = 12, roll = 0
t = 2016-06-25 17:30:33.354786, accel = (-0.1640625, 0.0546875, 0.8203125), gyro = (40, 57, 5), mag = (19.32, 153.64, -483.0), heading = -91, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.372554, accel = (-0.1640625, 0.0546875, 0.8125), gyro = (39, 67, 7), mag = (19.32, 153.64, -483.0), heading = -91, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.390162, accel = (-0.171875, 0.0625, 0.8125), gyro = (38, 69, 15), mag = (17.48, 152.72, -484.84), heading = -91, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.407394, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (39, 64, 16), mag = (17.48, 152.72, -484.84), heading = -92, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.422563, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (40, 70, 12), mag = (17.48, 152.72, -484.84), heading = -92, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.442507, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (37, 73, 8), mag = (17.48, 152.72, -484.84), heading = -92, pitch = 15, roll = 1
t = 2016-06-25 17:30:33.458000, accel = (-0.171875, 0.0546875, 0.80859375), gyro = (37, 71, 7), mag = (16.56, 156.4, -481.16), heading = -92, pitch = 15, roll = 1
t = 2016-06-25 17:30:33.477385, accel = (-0.1796875, 0.05078125, 0.8125), gyro = (40, 64, 13), mag = (16.56, 156.4, -481.16), heading = -92, pitch = 15, roll = 1
t = 2016-06-25 17:30:33.494872, accel = (-0.18359375, 0.0546875, 0.8125), gyro = (41, 42, 15), mag = (16.56, 156.4, -481.16), heading = -92, pitch = 15, roll = 1
t = 2016-06-25 17:30:33.511198, accel = (-0.1796875, 0.05859375, 0.8125), gyro = (42, 30, 11), mag = (16.56, 156.4, -481.16), heading = -93, pitch = 15, roll = 1
t = 2016-06-25 17:30:33.529324, accel = (-0.171875, 0.0546875, 0.8125), gyro = (40, 26, 7), mag = (19.32, 153.64, -480.24), heading = -93, pitch = 14, roll = 1
t = 2016-06-25 17:30:33.544614, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (42, 23, 7), mag = (19.32, 153.64, -480.24), heading = -93, pitch = 14, roll = 1
t = 2016-06-25 17:30:33.564847, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 23, 9), mag = (19.32, 153.64, -480.24), heading = -94, pitch = 14, roll = 1
t = 2016-06-25 17:30:33.582540, accel = (-0.16796875, 0.05078125, 0.81640625), gyro = (41, 22, 11), mag = (19.32, 153.64, -480.24), heading = -94, pitch = 13, roll = 1
t = 2016-06-25 17:30:33.599886, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (41, 31, 13), mag = (15.64, 155.48, -484.84), heading = -94, pitch = 13, roll = 1
t = 2016-06-25 17:30:33.617174, accel = (-0.171875, 0.0546875, 0.8125), gyro = (40, 34, 9), mag = (15.64, 155.48, -484.84), heading = -94, pitch = 13, roll = 1
t = 2016-06-25 17:30:33.634298, accel = (-0.17578125, 0.05078125, 0.8125), gyro = (40, 31, 7), mag = (15.64, 155.48, -484.84), heading = -95, pitch = 13, roll = 1
t = 2016-06-25 17:30:33.651701, accel = (-0.171875, 0.05859375, 0.8125), gyro = (41, 26, 10), mag = (15.64, 155.48, -484.84), heading = -95, pitch = 13, roll = 1
t = 2016-06-25 17:30:33.669294, accel = (-0.16796875, 0.0546875, 0.81640625), gyro = (43, 25, 12), mag = (17.48, 154.56, -481.16), heading = -95, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.686865, accel = (-0.1640625, 0.05859375, 0.8125), gyro = (42, 31, 12), mag = (17.48, 154.56, -481.16), heading = -95, pitch = 12, roll = 0
t = 2016-06-25 17:30:33.704250, accel = (-0.1640625, 0.0546875, 0.81640625), gyro = (39, 47, 11), mag = (17.48, 154.56, -481.16), heading = -96, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.721519, accel = (-0.1640625, 0.05859375, 0.82421875), gyro = (38, 64, 12), mag = (17.48, 154.56, -481.16), heading = -96, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.738814, accel = (-0.171875, 0.05078125, 0.81640625), gyro = (39, 67, 13), mag = (15.64, 150.88, -482.08), heading = -96, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.756344, accel = (-0.1796875, 0.0546875, 0.8203125), gyro = (39, 54, 15), mag = (15.64, 150.88, -482.08), heading = -96, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.773003, accel = (-0.17578125, 0.05859375, 0.80859375), gyro = (41, 40, 13), mag = (15.64, 150.88, -482.08), heading = -96, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.791292, accel = (-0.17578125, 0.0625, 0.81640625), gyro = (43, 34, 13), mag = (15.64, 150.88, -482.08), heading = -96, pitch = 14, roll = 0
t = 2016-06-25 17:30:33.808668, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (41, 28, 7), mag = (17.48, 150.88, -480.24), heading = -96, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.826655, accel = (-0.16796875, 0.0546875, 0.80859375), gyro = (41, 25, 7), mag = (17.48, 150.88, -480.24), heading = -97, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.844037, accel = (-0.1640625, 0.05078125, 0.8203125), gyro = (42, 31, 10), mag = (17.48, 150.88, -480.24), heading = -97, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.860748, accel = (-0.16796875, 0.0625, 0.81640625), gyro = (41, 40, 14), mag = (17.48, 150.88, -480.24), heading = -97, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.876521, accel = (-0.1640625, 0.05859375, 0.82421875), gyro = (38, 56, 12), mag = (15.64, 150.88, -481.16), heading = -97, pitch = 13, roll = 0
t = 2016-06-25 17:30:33.893567, accel = (-0.16796875, 0.05078125, 0.8125), gyro = (38, 62, 7), mag = (15.64, 150.88, -481.16), heading = -97, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.910558, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (39, 60, 8), mag = (15.64, 150.88, -481.16), heading = -97, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.928025, accel = (-0.1796875, 0.0546875, 0.81640625), gyro = (40, 50, 13), mag = (15.64, 150.88, -481.16), heading = -97, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.942751, accel = (-0.17578125, 0.05078125, 0.8125), gyro = (40, 40, 15), mag = (16.56, 153.64, -481.16), heading = -98, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.957465, accel = (-0.17578125, 0.05859375, 0.8125), gyro = (40, 34, 16), mag = (16.56, 153.64, -481.16), heading = -98, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.972382, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (37, 33, 18), mag = (16.56, 153.64, -481.16), heading = -98, pitch = 14, roll = -0
t = 2016-06-25 17:30:33.987103, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (41, 28, 14), mag = (16.56, 153.64, -481.16), heading = -98, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.001820, accel = (-0.16796875, 0.05859375, 0.8125), gyro = (43, 32, 10), mag = (16.56, 153.64, -481.16), heading = -98, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.016343, accel = (-0.1640625, 0.05859375, 0.8203125), gyro = (42, 38, 7), mag = (17.48, 152.72, -484.84), heading = -98, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.031066, accel = (-0.16796875, 0.0546875, 0.81640625), gyro = (41, 41, 8), mag = (17.48, 152.72, -484.84), heading = -98, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.045871, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (39, 46, 10), mag = (17.48, 152.72, -484.84), heading = -98, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.060583, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (42, 51, 12), mag = (17.48, 152.72, -484.84), heading = -98, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.076301, accel = (-0.1796875, 0.05859375, 0.8125), gyro = (40, 46, 12), mag = (16.56, 153.64, -482.08), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.091031, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (39, 29, 13), mag = (16.56, 153.64, -482.08), heading = -99, pitch = 14, roll = -0
heading = -99°, pitch = 14°, roll = -0°, t = 16ms, f = 64Hz
t = 2016-06-25 17:30:34.108294, accel = (-0.171875, 0.05859375, 0.8203125), gyro = (40, 26, 15), mag = (16.56, 153.64, -482.08), heading = -99, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.123015, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (43, 38, 16), mag = (16.56, 153.64, -482.08), heading = -99, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.139187, accel = (-0.171875, 0.0625, 0.81640625), gyro = (39, 49, 11), mag = (16.56, 153.64, -482.08), heading = -99, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.153888, accel = (-0.171875, 0.0546875, 0.8125), gyro = (38, 48, 9), mag = (14.72, 154.56, -483.92), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.168606, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (40, 45, 9), mag = (14.72, 154.56, -483.92), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.183636, accel = (-0.171875, 0.0546875, 0.8203125), gyro = (41, 47, 11), mag = (14.72, 154.56, -483.92), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.198402, accel = (-0.171875, 0.0546875, 0.8203125), gyro = (40, 45, 13), mag = (14.72, 154.56, -483.92), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.213122, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (39, 39, 14), mag = (15.64, 155.48, -484.84), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.227677, accel = (-0.17578125, 0.05859375, 0.8125), gyro = (39, 34, 12), mag = (15.64, 155.48, -484.84), heading = -99, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.242403, accel = (-0.171875, 0.0546875, 0.8125), gyro = (42, 29, 10), mag = (15.64, 155.48, -484.84), heading = -100, pitch = 14, roll = -0
t = 2016-06-25 17:30:34.257072, accel = (-0.16796875, 0.05859375, 0.8125), gyro = (42, 31, 9), mag = (15.64, 155.48, -484.84), heading = -100, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.271797, accel = (-0.1640625, 0.0546875, 0.8125), gyro = (41, 38, 9), mag = (15.64, 155.48, -484.84), heading = -100, pitch = 13, roll = -0
t = 2016-06-25 17:30:34.286501, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 41, 11), mag = (16.56, 150.88, -482.08), heading = -100, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.301551, accel = (-0.17578125, 0.05859375, 0.81640625), gyro = (40, 43, 13), mag = (16.56, 150.88, -482.08), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.316451, accel = (-0.16796875, 0.05859375, 0.8125), gyro = (41, 48, 12), mag = (16.56, 150.88, -482.08), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.331141, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (41, 44, 10), mag = (16.56, 150.88, -482.08), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.345691, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (39, 43, 11), mag = (17.48, 153.64, -483.0), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.360279, accel = (-0.16796875, 0.0546875, 0.8125), gyro = (40, 45, 13), mag = (17.48, 153.64, -483.0), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.374999, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (42, 44, 13), mag = (17.48, 153.64, -483.0), heading = -100, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.389720, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (42, 38, 9), mag = (17.48, 153.64, -483.0), heading = -101, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.404440, accel = (-0.17578125, 0.05859375, 0.8125), gyro = (41, 29, 8), mag = (17.48, 153.64, -483.0), heading = -101, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.419169, accel = (-0.171875, 0.0546875, 0.8125), gyro = (41, 24, 9), mag = (13.8, 153.64, -483.92), heading = -101, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.433802, accel = (-0.1796875, 0.05859375, 0.80859375), gyro = (41, 27, 11), mag = (13.8, 153.64, -483.92), heading = -101, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.448334, accel = (-0.171875, 0.05859375, 0.8125), gyro = (43, 30, 9), mag = (13.8, 153.64, -483.92), heading = -101, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.463056, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (40, 33, 8), mag = (13.8, 153.64, -483.92), heading = -101, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.477834, accel = (-0.171875, 0.05859375, 0.8203125), gyro = (39, 38, 7), mag = (13.8, 153.64, -483.92), heading = -101, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.492555, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (40, 46, 11), mag = (19.32, 153.64, -483.92), heading = -101, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.507282, accel = (-0.16796875, 0.05078125, 0.81640625), gyro = (44, 53, 12), mag = (19.32, 153.64, -483.92), heading = -101, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.522003, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (40, 56, 10), mag = (19.32, 153.64, -483.92), heading = -101, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.545957, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (40, 54, 8), mag = (19.32, 153.64, -483.92), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.562853, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (41, 46, 11), mag = (18.4, 154.56, -482.08), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.580609, accel = (-0.171875, 0.05078125, 0.8125), gyro = (42, 37, 14), mag = (18.4, 154.56, -482.08), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.595567, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (42, 32, 10), mag = (18.4, 154.56, -482.08), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.614829, accel = (-0.171875, 0.05078125, 0.81640625), gyro = (41, 28, 6), mag = (18.4, 154.56, -482.08), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.631850, accel = (-0.171875, 0.05859375, 0.8125), gyro = (40, 20, 9), mag = (16.56, 153.64, -483.92), heading = -102, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.648549, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (44, 26, 13), mag = (16.56, 153.64, -483.92), heading = -102, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.667055, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (42, 40, 11), mag = (16.56, 153.64, -483.92), heading = -102, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.684377, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (40, 51, 8), mag = (16.56, 153.64, -483.92), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.702103, accel = (-0.171875, 0.05078125, 0.8125), gyro = (39, 52, 10), mag = (16.56, 154.56, -483.0), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.719578, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 45, 11), mag = (16.56, 154.56, -483.0), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.736890, accel = (-0.1796875, 0.0546875, 0.8125), gyro = (44, 37, 10), mag = (16.56, 154.56, -483.0), heading = -102, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.753789, accel = (-0.171875, 0.0546875, 0.8203125), gyro = (38, 33, 10), mag = (16.56, 152.72, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.769349, accel = (-0.171875, 0.05078125, 0.81640625), gyro = (40, 33, 8), mag = (15.64, 152.72, -488.52), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.788542, accel = (-0.171875, 0.0546875, 0.8125), gyro = (42, 30, 10), mag = (15.64, 152.72, -488.52), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.806836, accel = (-0.1640625, 0.0546875, 0.81640625), gyro = (40, 33, 14), mag = (15.64, 152.72, -488.52), heading = -103, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.824165, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 38, 16), mag = (18.4, 151.8, -484.84), heading = -103, pitch = 13, roll = -1
t = 2016-06-25 17:30:34.841242, accel = (-0.16796875, 0.05078125, 0.8203125), gyro = (40, 47, 17), mag = (18.4, 151.8, -484.84), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.858186, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (41, 47, 13), mag = (18.4, 151.8, -484.84), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.875852, accel = (-0.16796875, 0.05078125, 0.81640625), gyro = (42, 45, 6), mag = (18.4, 151.8, -484.84), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.890931, accel = (-0.171875, 0.0546875, 0.8125), gyro = (41, 44, 9), mag = (17.48, 150.88, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.909568, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (40, 43, 10), mag = (17.48, 150.88, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.927591, accel = (-0.17578125, 0.05859375, 0.81640625), gyro = (42, 42, 10), mag = (17.48, 150.88, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.945087, accel = (-0.171875, 0.05859375, 0.8203125), gyro = (40, 40, 10), mag = (17.48, 150.88, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.962473, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 42, 11), mag = (17.48, 153.64, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.977442, accel = (-0.17578125, 0.0546875, 0.8203125), gyro = (40, 36, 10), mag = (17.48, 153.64, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:34.995718, accel = (-0.171875, 0.0546875, 0.8203125), gyro = (41, 36, 11), mag = (17.48, 153.64, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.014737, accel = (-0.16796875, 0.05078125, 0.8125), gyro = (40, 35, 8), mag = (17.48, 153.64, -483.0), heading = -103, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.031373, accel = (-0.171875, 0.046875, 0.81640625), gyro = (41, 37, 8), mag = (17.48, 150.88, -483.0), heading = -103, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.048624, accel = (-0.16796875, 0.05859375, 0.8125), gyro = (43, 38, 9), mag = (17.48, 150.88, -483.0), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.066745, accel = (-0.17578125, 0.0546875, 0.8046875), gyro = (39, 34, 12), mag = (17.48, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.090123, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 38, 13), mag = (17.48, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.106683, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 39, 14), mag = (18.4, 153.64, -481.16), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.123491, accel = (-0.171875, 0.0546875, 0.8125), gyro = (40, 39, 12), mag = (18.4, 153.64, -481.16), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.139562, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (40, 40, 8), mag = (18.4, 153.64, -481.16), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.155475, accel = (-0.171875, 0.0625, 0.82421875), gyro = (41, 38, 9), mag = (18.4, 153.64, -481.16), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.170200, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (43, 39, 12), mag = (15.64, 152.72, -484.84), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.184754, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (42, 45, 11), mag = (15.64, 152.72, -484.84), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.199474, accel = (-0.17578125, 0.0546875, 0.8203125), gyro = (40, 49, 9), mag = (15.64, 152.72, -484.84), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.214384, accel = (-0.17578125, 0.0546875, 0.8125), gyro = (38, 47, 10), mag = (15.64, 152.72, -484.84), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.229111, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (41, 44, 11), mag = (15.64, 152.72, -484.84), heading = -104, pitch = 14, roll = -2
heading = -104°, pitch = 14°, roll = -2°, t = 15ms, f = 65Hz
t = 2016-06-25 17:30:35.246372, accel = (-0.16796875, 0.05078125, 0.8125), gyro = (40, 46, 12), mag = (17.48, 153.64, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.261097, accel = (-0.16796875, 0.05859375, 0.82421875), gyro = (41, 50, 12), mag = (17.48, 153.64, -482.08), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.275823, accel = (-0.171875, 0.05078125, 0.8125), gyro = (39, 46, 12), mag = (17.48, 153.64, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.290537, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (40, 39, 12), mag = (17.48, 153.64, -482.08), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.305693, accel = (-0.171875, 0.0546875, 0.8125), gyro = (41, 32, 12), mag = (17.48, 152.72, -483.0), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.320417, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (39, 38, 14), mag = (17.48, 152.72, -483.0), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.334940, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (39, 46, 13), mag = (17.48, 152.72, -483.0), heading = -104, pitch = 14, roll = -1
t = 2016-06-25 17:30:35.349655, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (40, 42, 10), mag = (17.48, 152.72, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.365480, accel = (-0.17578125, 0.0546875, 0.81640625), gyro = (42, 36, 8), mag = (17.48, 152.72, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.380189, accel = (-0.16796875, 0.05078125, 0.8125), gyro = (41, 29, 10), mag = (18.4, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.394760, accel = (-0.1640625, 0.05078125, 0.8125), gyro = (39, 31, 12), mag = (18.4, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.409321, accel = (-0.171875, 0.0546875, 0.81640625), gyro = (41, 35, 12), mag = (18.4, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.423879, accel = (-0.16796875, 0.0546875, 0.80859375), gyro = (40, 32, 8), mag = (18.4, 150.88, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.438715, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (42, 29, 9), mag = (17.48, 152.72, -483.92), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.453464, accel = (-0.1640625, 0.0546875, 0.81640625), gyro = (42, 37, 7), mag = (17.48, 152.72, -483.92), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.468183, accel = (-0.1640625, 0.0546875, 0.8203125), gyro = (41, 42, 9), mag = (17.48, 152.72, -483.92), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.482890, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (39, 46, 10), mag = (17.48, 152.72, -483.92), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.497667, accel = (-0.171875, 0.05859375, 0.8125), gyro = (41, 38, 10), mag = (17.48, 152.72, -483.92), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.513342, accel = (-0.16796875, 0.05859375, 0.82421875), gyro = (42, 36, 10), mag = (21.16, 155.48, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.528476, accel = (-0.16796875, 0.0546875, 0.8125), gyro = (39, 37, 9), mag = (21.16, 155.48, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.543273, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (42, 36, 7), mag = (21.16, 155.48, -483.0), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.558138, accel = (-0.1640625, 0.05859375, 0.8125), gyro = (40, 32, 9), mag = (21.16, 155.48, -483.0), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.572869, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (40, 36, 10), mag = (21.16, 155.48, -483.0), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.587590, accel = (-0.16796875, 0.05859375, 0.8203125), gyro = (39, 41, 11), mag = (21.16, 150.88, -482.08), heading = -104, pitch = 13, roll = -2
t = 2016-06-25 17:30:35.602306, accel = (-0.171875, 0.05859375, 0.8203125), gyro = (42, 42, 11), mag = (21.16, 150.88, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.617314, accel = (-0.171875, 0.0546875, 0.8125), gyro = (42, 42, 11), mag = (21.16, 150.88, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.632036, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (40, 41, 9), mag = (21.16, 150.88, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.646599, accel = (-0.16796875, 0.0546875, 0.81640625), gyro = (40, 40, 7), mag = (19.32, 152.72, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.661325, accel = (-0.171875, 0.05859375, 0.81640625), gyro = (41, 41, 8), mag = (19.32, 152.72, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.676047, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (41, 42, 10), mag = (19.32, 152.72, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.690691, accel = (-0.16796875, 0.05859375, 0.81640625), gyro = (41, 43, 11), mag = (19.32, 152.72, -482.08), heading = -104, pitch = 14, roll = -2
t = 2016-06-25 17:30:35.705340, accel = (-0.16796875, 0.0546875, 0.8203125), gyro = (41, 46, 15), mag = (19.32, 152.72, -482.08), heading = -104, pitch = 14, roll = -2
